n_sq_vo,c_coinsee,c_desi,c_liaison,l_voie,l_courtmin,l_longmin,c_voie,b_fantoir,b_off,c_voie_vp,objectid,c_domoff,n_sq_co,length,geometry,sinuosity,azimuth,Route_Name,henge_time
750005859,75056,RUE,,GAILLON,R. Gaillon,Rue Gaillon,750563916,O,O,3922,11163,P,750001537,,"LINESTRING (2.3336116937005373 48.86765567092211, 2.333681189994254 48.86780174255338, 2.3337962770947276 48.86784730542273, 2.3339187416841067 48.86804301868781, 2.334210827529276 48.868574222158166, 2.3343164724484273 48.868775300319626, 2.334330384412531 48.86888464785919)",1.0254959033710098,201.03991649712435,Rue Gaillon,
750005494,75056,RUE,DES,VERTUS,R. des Vertus,Rue des Vertus,750569715,O,O,9734,11181,P,750001537,,"LINESTRING (2.3574376842973073 48.86361731908103, 2.3574659216549043 48.86365320166151, 2.357626165660371 48.86386907724334, 2.3577497387458832 48.864072021056835, 2.357816779980311 48.86421555645698, 2.3578156758892495 48.864247621155904, 2.357858882985847 48.864328686065384, 2.3578666934021526 48.864372948733504, 2.3579419637817587 48.86442729523658, 2.3582203412168448 48.86490546767503, 2.3582698437277885 48.864987924149)",1.0114097645742854,201.77188458220553,Rue des Vertus,
750007025,75056,ALL,,PIERRE MOLLARET,All. Pierre Mollaret,Allée Pierre Mollaret,750567473,O,O,7424,11210,V,750001537,,"LINESTRING (2.37312907716962 48.89875445681711, 2.3731046578785002 48.89976964599983)",1.0,359.09408415152603,Allée Pierre Mollaret,
750004621,75056,SQ,,LAGARDE,Sq. Lagarde,Square Lagarde,750565259,O,O,5180,11244,V,750001537,,"LINESTRING (2.347671165293908 48.8405075413307, 2.347921591079225 48.840646149714715, 2.34796637841868 48.840616624882564)",1.079903541009345,240.6887990473557,Square Lagarde,"['2025-01-25T17:31:18', '2025-11-15T17:04:16', '2025-11-16T17:03:04']"
750005732,75056,RUE,,LEOPOLD BELLAN,R. Léopold Bellan,Rue Léopold Bellan,750565582,O,O,5509,11261,P,750001537,,"LINESTRING (2.347155941144026 48.86635190949901, 2.3470887418743436 48.86636558168559, 2.3468221286059205 48.866405892473516, 2.3462292095705615 48.86651018071021, 2.3460915670806775 48.86652329665231, 2.3455300221740307 48.86662679953495, 2.34522054786629 48.86668768319004, 2.3450543876672447 48.866705048706784, 2.3444018788962366 48.8666964669275, 2.34439424620124 48.86669637115741, 2.344270809166205 48.866710417197744, 2.3442008139059762 48.86671977358367, 2.344059335106584 48.86673758772605, 2.344000576612527 48.86673471154919, 2.343935021006753 48.86671951304955, 2.3439264315653134 48.86671745143584, 2.3438498245965302 48.86675495680611)",1.005790515683026,280.500468580773,Rue Léopold Bellan,"['2025-04-06T19:24:00', '2025-09-04T19:21:13']"
750001181,75056,AV,,LEOPOLD II,Av. Léopold II,Avenue Léopold II,750565584,O,O,5512,11262,P,750001537,,"LINESTRING (2.2722945562224375 48.85110993427805, 2.2720250686317986 48.85138361707024, 2.271466848263814 48.85237501381257, 2.2710091667646797 48.85317292847684)",1.0045369232952046,337.70770184229383,Avenue Léopold II,
750003272,75056,RUE,,JEAN BOUTON,R. Jean Bouton,Rue Jean Bouton,750564865,O,O,4775,11286,P,750001537,,"LINESTRING (2.376093226126529 48.84613611199767, 2.3760063868739683 48.8460596364118, 2.376006355039795 48.846016772866214, 2.376041591106322 48.84598166585301, 2.3770304311119306 48.84543288662219, 2.3771147352388633 48.84540456411827)",1.1366745224568535,317.4187044747524,Rue Jean Bouton,
750000093,75056,VOIE,,BE/16,Voie Be/16,Voie Be/16,75056A841,N,O,Y639,11313,P,750001537,,"LINESTRING (2.2665345437165034 48.864498204689205, 2.266584691243412 48.86458941863726, 2.268239652731485 48.86601414947387)",1.0027546623513082,216.4977771995134,Voie Be/16,
750002530,75056,COUR,DES,TROIS FRERES,Cour des Trois Frères,Cour des Trois Frères,750569460,O,O,9452,11316,V,750001537,,"LINESTRING (2.3747517766608652 48.8516285318227, 2.375466920736039 48.85245158609406)",1.0,209.75784614330212,Cour des Trois Frères,
750006211,75056,RUE,,JONQUOY,R. Jonquoy,Rue Jonquoy,750565000,O,O,4891,11325,P,750001537,,"LINESTRING (2.313823513654848 48.830381381514485, 2.316535301366126 48.828784732096636, 2.316582988071182 48.82873933424379)",1.0005230155374274,312.11032573310035,Rue Jonquoy,
750000827,75056,RUE,,ROBERT LE COIN,R. Robert Le Coin,Rue Robert Le Coin,750568262,O,O,8241,11338,V,750001537,,"LINESTRING (2.2730588897600255 48.85483426962762, 2.273369161092435 48.855275446695316, 2.2735971102313806 48.85552160950672)",1.00212863514393,207.25814350014508,Rue Robert Le Coin,
750001566,75056,RUE,DES,FERMIERS,R. des Fermiers,Rue des Fermiers,750563601,O,O,3615,11366,P,750001537,,"LINESTRING (2.3113595434059793 48.88653685010291, 2.3114707484431225 48.886619841351475, 2.311513855943185 48.88669099245941, 2.3122490029056446 48.88717598139711)",1.0067455617422574,222.46097250546586,Rue des Fermiers,
750006008,75056,PAS,,ALOMBERT,Pas. Alombert,Passage Alombert,750560220,O,O,0234,11394,V,750001537,,"LINESTRING (2.356619139220836 48.86386967545797, 2.3567906862786137 48.86413588626036, 2.35691008459227 48.86434995134673, 2.3570018268754023 48.864535214577266)",1.0010730536201145,200.71968396565978,Passage Alombert,
750005832,75056,RUE,,HEROLD,R. Hérold,Rue Hérold,750564619,O,O,4544,11427,P,750001537,,"LINESTRING (2.3408431965821754 48.86455818107907, 2.340894321868029 48.864583446472274, 2.3412112457778393 48.86473810715632, 2.3414037140381923 48.86483685336093, 2.3416141713002863 48.86493278432533, 2.3419353172300803 48.86509131544318, 2.3424244175503537 48.865355866040844, 2.342546200003411 48.8654219444486)",1.0002707040144583,232.36665537478592,Rue Hérold,
750000940,75056,RUE,,PERNETY,R. Pernety,Rue Pernety,750567277,O,O,7228,11487,P,750001537,,"LINESTRING (2.3205257391459115 48.83242211292324, 2.320465218734271 48.832486389086775, 2.319336982365297 48.83320853809095, 2.3181159018684743 48.8339731009337, 2.316852973769575 48.83476370063637, 2.316057965791694 48.835166536891364, 2.3155355333394887 48.83541985142868, 2.3154697489010245 48.8354630405317)",1.0015312575547686,312.4204777627663,Rue Pernety,
750000188,75056,VOIE,,CT/19,Voie Ct/19,Voie Ct/19,75056A768,N,O,Y535,11491,P,750001537,,"LINESTRING (2.4016574279392064 48.879353415085774, 2.4015355473167137 48.87948829865017, 2.4014398124115646 48.8797755690255, 2.401131607172035 48.88067492905637, 2.4011146941207318 48.880779705997234, 2.4011519010413673 48.88118327621716, 2.401205462885077 48.88180105767869, 2.401190350091105 48.88192120401905, 2.401117285170767 48.882150391534694, 2.4008527164129587 48.88254189334386)",1.034215408912133,350.5766945935537,Voie Ct/19,
750003994,75056,RUE,D',AUSTERLITZ,R. d'Austerlitz,Rue d'Austerlitz,750560588,O,O,0561,11527,P,750001537,,"LINESTRING (2.369854647843923 48.84653542165265, 2.371601092057814 48.84762274788826)",1.0,226.58613035247646,Rue d'Austerlitz,
750000314,75056,CITE,,VERON,Cité Véron,Cité Véron,750569699,O,O,9723,11601,P,750001537,,"LINESTRING (2.3318178435889227 48.88411992172393, 2.332310292082989 48.884829929367264)",1.0,204.51684226085268,Cité Véron,
750001319,75056,AV,,JEAN MOULIN,Av. Jean Moulin,Avenue Jean Moulin,750564928,O,O,4825,11615,P,750001537,,"LINESTRING (2.3265492463093196 48.827782201407835, 2.3261380936314233 48.827554987206334, 2.32502978358294 48.82707439648227, 2.3243293783385663 48.826771272328976, 2.322355312972058 48.825900575821, 2.321641271995752 48.82558525251981, 2.3212779574119047 48.82542478340843, 2.320507740420931 48.82508556154704, 2.31968728134431 48.82471637820712, 2.3195120104060645 48.824647162997735)",1.0002645762902258,235.9169908226923,Avenue Jean Moulin,"['2025-01-11T17:10:18', '2025-01-12T17:11:40', '2025-11-29T16:51:15', '2025-11-30T16:50:40']"
